ThermalExpansionCoefficient_composition_average,ThermalConductivity_difference,NUnfilled_composition_average,CovalentRadius_arithmetic_average,phi_arithmetic_average,NsValence_difference,SecondIonizationEnergy_composition_average,NfUnfilled_composition_average,BCCvolume_padiff_arithmetic_average,SpaceGroupNumber_arithmetic_average,NdUnfilled_composition_average,IonicRadii_arithmetic_average,IonicRadii_composition_average,BoilingT_composition_average,BCCenergy_pa_composition_average,HeatCapacityMolar_composition_average,NsValence_min_value,BCCvolume_padiff_composition_average,ThirdIonizationEnergy_composition_average,BCCfermi_composition_average,HeatCapacityMolar_arithmetic_average,phi_composition_average,IonizationEnergy_composition_average,Polarizability_composition_average,Density_arithmetic_average,ThermalExpansionCoefficient_arithmetic_average,HeatVaporization_composition_average,HHIr_composition_average,HeatFusion_difference,IsHexagonal_composition_average,ICSDVolume_arithmetic_average,ShearModulus_composition_average,SpecificHeatCapacity_composition_average,HeatCapacityMass_composition_average,n_ws^third_composition_average,Density_composition_average,BCCmagmom_composition_average,FirstIonizationEnergy_composition_average,MendeleevNumber_composition_average,MendeleevNumber_arithmetic_average,AtomicVolume_arithmetic_average,valence_composition_average,ThermalConductivity_composition_average,Polarizability_arithmetic_average,BCCvolume_padiff_max_value,ElectronAffinity_arithmetic_average,ElectricalConductivity_composition_average,GSenergy_pa_composition_average,NdValence_composition_average,ElasticModulus_composition_average,AtomicRadii_arithmetic_average,IsBoron_composition_average,CovalentRadius_composition_average,HeatFusion_composition_average,ElectronAffinity_composition_average,NpValence_difference,Electronegativity_composition_average,MendeleevNumber_min_value,GSestBCClatcnt_arithmetic_average,Electronegativity_arithmetic_average,HHIp_composition_average,Electronegativity_difference,SecondIonizationEnergy_difference,IsPnictide_composition_average,target
12.456,406.3,4.18,143.25,4.1125,1.0,17.244040000000002,0.0,-0.03125,217.25,3.36,0.815,0.7816,3767.36,-5.6326517344,24.8484,1.0,-0.1609,30.43422,,,,698.8879999999999,,,,,1928.0,,,,39.66,,,1.4356,,,,,61.5,17.191489417123023,,,,,,,,,,,,,,,,,,,,,,,,12.0
17.018000000000004,428.765,0.61,126.8,4.9,0.0,19.39389,0.0,-2.860047619,180.8,0.0,0.5900000000000001,0.6007,3062.815,-4.9279099524,25.2172,2.0,-0.96111190475,33.0027,,,,809.323,,,,,6761.0,,,,36.92,,,1.6356000000000002,,,,,70.4,18.36689513672168,,,,,,,,,,,,,,,,,,,,,,,,7.0
11.412,406.3,4.359999999999999,150.66666666666669,4.083333333333334,1.0,16.902160000000002,0.0,-0.1883333333333333,214.66666666666669,3.84,0.9066666666666664,0.7996,3880.76,-5.921676998800001,24.918,1.0,-0.214,30.1068,,,,703.832,,,,,2024.0,,,,40.08,,,1.4368,,,,,57.66666666666666,17.390511050327397,,,,,,,,,,,,,,,,,,,,,,,,3.0
20.174,418.4,1.94,151.5,4.05,1.0,15.469149999999996,0.7,0.1124999999999999,209.5,1.2,0.9025,0.7657,1895.33,-2.4504450161,26.28449,1.0,0.0472,65.63373,,,,722.7120000000001,,,,,946.0,,,,26.87,,,1.2686,,,,,55.25,21.072237450257347,,,,,,,,,,,,,,,,,,,,,,,,4.0
20.86438,273.0,0.5384,148.5,3.7,1.0,17.6911586,0.0,-0.27,217.25,0.0,0.8999999999999999,0.983558,2089.5345,-2.329161483639,25.3015794,1.0,-0.279854,49.1820778,,,,701.2126600000001,,,,,1222.05,,,,23.17732,,,1.221007,,,,,51.0,23.76626756997225,,,,,,,,,,,,,,,,,,,,,,,,3.0
20.66413,273.0,0.5401,148.5,3.7,1.0,17.4619415,0.0,-0.27,217.25,0.0,0.8999999999999999,1.0053869999999998,2121.4516,-2.362839079454,25.3824721,1.0,-0.3512679999999999,46.88963269999999,,,,689.99477,,,,,1299.41,,,,22.47714,,,1.201655,,,,,51.0,23.76626756997225,,,,,,,,,,,,,,,,,,,,,,,,1.0
20.752584741525848,273.0,0.5357464253574642,148.5,3.7,1.0,17.50278122187781,0.0,-0.27,217.25,0.0,0.8999999999999999,1.0004159584041594,2104.6849315068494,-2.3442019920008,25.36476522347765,1.0,-0.3330936906309369,47.649333966603336,,,,692.8448255174482,,,,,1275.2924707529246,,,,22.50624937506249,,,1.2053034696530347,,,,,51.0,23.76626756997225,,,,,,,,,,,,,,,,,,,,,,,,1.5
10.0525,415.5,6.65,142.5,4.411666666666667,1.0,14.130475,0.0,0.1829166666666666,214.66666666666669,5.875,0.8200000000000001,0.99,3445.675,-4.57493768325,26.22425,1.0,0.4175625,24.397625,,,,594.3375000000001,,,,,2492.5,,,,25.85,,,1.30125,,,,,55.66666666666666,17.494634273820335,,,,,,,,,,,,,,,,,,,,,,,,12.0
10.2275,415.5,6.55,145.8,4.274,1.0,14.292075,0.0,0.1805,218.8,5.725,0.854,0.994,3445.675,-4.40807771875,26.20575,1.0,0.4083124999999999,24.564125,,,,593.7075,,,,,2432.5,,,,24.5,,,1.28725,,,,,55.2,18.79438899196176,,,,,,,,,,,,,,,,,,,,,,,,8.0
10.83,415.5,6.4,151.25,4.0425,1.0,14.5925,0.0,0.223125,217.25,5.4,0.895,0.9805,3422.75,-4.289623196000001,26.0515,1.0,0.405,24.87895,,,,595.13,,,,,2380.0,,,,23.4,,,1.2785,,,,,53.75,20.757665129525925,,,,,,,,,,,,,,,,,,,,,,,,5.0
12.055,415.5,6.4,151.25,4.0425,1.0,14.907749999999998,0.0,0.223125,217.25,4.95,0.895,0.94,3355.1,-4.232704319,25.894,1.0,0.419875,24.92345,,,,588.7149999999999,,,,,2250.0,,,,22.9,,,1.285,,,,,53.75,20.757665129525925,,,,,,,,,,,,,,,,,,,,,,,,3.0
22.386000000000003,229.0,1.65,147.33333333333334,3.7,1.0,14.57819,0.0,-0.2133333333333333,225.0,0.0,0.8966666666666667,0.8603000000000001,2122.1000000000004,-2.5182321424,25.34677,1.0,-0.4641999999999999,42.91658,,,,592.9559999999999,,,,,1335.0,,,,14.482,,,1.0861,,,,,48.333333333333336,25.535753256624098,,,,,,,,,,,,,,,,,,,,,,,,1.5
10.66255,406.3,5.6455,141.0,4.276000000000001,1.0,15.799082,0.0,-0.025,219.6,4.902,0.762,0.7891900000000001,3992.753,-6.65952301206,25.03593,1.0,-0.22462,27.4883525,,,,679.09865,,,,,2090.65,,,,37.790000000000006,,,1.43581,,,,,60.2,16.10866452760688,,,,,,,,,,,,,,,,,,,,,,,,5.0
12.782,281.0,1.6,131.0,4.6625,1.0,19.66784,0.0,-1.48,225.5,0.0,0.7475,0.7122,3123.69,-3.637686644900001,24.04538,1.0,-1.1558,19.1206,,,,819.442,,,,,1165.0,,,,27.84,,,1.5165,,,,,68.25,16.467257803720997,,,,,,,,,,,,,,,,,,,,,,,,1.0
19.93,418.4,1.8,150.6,4.18,2.0,16.08205,0.7,0.102,212.6,0.9,0.8580000000000001,0.772,2001.8,-2.371937439,26.10035,0.0,0.0494999999999999,63.06895,,,,727.315,,,,,1330.0,,,,24.15,,,1.2534999999999998,,,,,57.2,19.97519871195757,,,,,,,,,,,,,,,,,,,,,,,,10.0
20.165,418.4,1.85,153.5,3.8625,1.0,16.11515,0.7,0.1124999999999999,209.5,0.9,0.9125,0.7765,2000.0,-2.299531158,26.02335,1.0,0.0469999999999999,63.26395,,,,724.335,,,,,1005.0,,,,24.35,,,1.2435,,,,,56.0,21.294401822806048,,,,,,,,,,,,,,,,,,,,,,,,11.0
21.305000000000003,417.9,0.75,153.0,3.865,1.0,16.05815,0.5,0.06333333325,209.5,0.0,0.9449999999999998,0.7895,1998.0,-2.296943142,25.21135,1.0,0.0273333333,63.391450000000006,,,,721.535,,,,,1005.0,,,,24.35,,,1.2445,,,,,56.5,21.0593439332001,,,,,,,,,,,,,,,,,,,,,,,,10.0
11.22,406.3,4.5,150.66666666666669,4.083333333333334,1.0,16.7709,0.0,-0.1883333333333333,214.66666666666669,4.0,0.9066666666666664,0.806,3902.75,-6.0089356695000005,24.9455,1.0,-0.2245,29.809999999999995,,,,701.98,,,,,2045.0,,,,39.6,,,1.4345,,,,,57.66666666666666,17.390511050327397,,,,,,,,,,,,,,,,,,,,,,,,4.0
12.59,407.1,3.8,153.0,4.0125,1.0,17.532100000000003,0.0,-0.10375,209.5,3.2,0.8324999999999999,0.772,3642.35,-5.4458962345,24.8235,1.0,-0.1195,31.644099999999995,,,,710.32,,,,,1835.0,,,,42.2,,,1.4515,,,,,54.0,17.451962577447073,,,,,,,,,,,,,,,,,,,,,,,,3.0
20.617500000000003,418.4,1.875,143.33333333333334,4.125,1.0,15.83945,0.7,0.1099999999999999,209.50000000000003,1.05,0.8466666666666666,0.7739999999999999,1897.95,-2.309960251,26.1931,1.0,0.0565,63.28405,,,,731.7325,,,,,1025.0,,,,26.2,,,1.257,,,,,59.0,18.55409591128864,,,,,,,,,,,,,,,,,,,,,,,,11.0
21.615,418.4,1.35,149.99999999999997,3.992857142857143,1.0,15.850325,0.175,0.1178571428571428,207.2857142857143,1.05,0.8714285714285714,0.7717499999999999,1905.0750000000005,-2.447181037,25.4056,1.0,0.0253749999999999,63.275425000000006,,,,733.5325000000001,,,,,987.5,,,,26.5,,,1.257,,,,,52.28571428571429,20.61968405003591,,,,,,,,,,,,,,,,,,,,,,,,9.5
21.9475,411.8,1.175,142.33333333333334,4.125,1.0,15.85395,0.0,0.0408333333333333,209.50000000000003,1.05,0.8416666666666667,0.7709999999999999,1907.45,-2.492921299,25.1431,1.0,0.015,63.27255,,,,734.1325000000002,,,,,975.0,,,,26.6,,,1.257,,,,,56.5,18.54801067274077,,,,,,,,,,,,,,,,,,,,,,,,9.0
21.0483,273.0,0.5379999999999999,154.0,3.45,1.0,17.776905999999997,0.0,-0.3633333333333333,214.66666666666669,0.0,0.9566666666666666,1.01602,2030.75,-2.2582036327,25.372638,1.0,-0.2917,49.011321,,,,699.9305,,,,,1215.2,,,,21.7764,,,1.21216,,,,,46.66666666666667,27.745042782663035,,,,,,,,,,,,,,,,,,,,,,,,1.0
20.8558,273.0,0.5379999999999999,154.0,3.45,1.0,17.533278,0.0,-0.3633333333333333,214.66666666666669,0.0,0.9566666666666666,1.03758,2061.088,-2.29004993796,25.454258,1.0,-0.3640799999999999,46.760226,,,,688.5422,,,,,1292.2,,,,21.0372,,,1.1921400000000002,,,,,46.66666666666667,27.745042782663035,,,,,,,,,,,,,,,,,,,,,,,,1.0
9.811,407.1,4.800000000000001,141.6,4.220000000000001,1.0,15.790360000000003,0.0,-0.1009999999999999,206.40000000000003,4.640000000000001,0.756,0.6840999999999999,3591.9,-6.1712557742000005,22.86798,1.0,-0.1276499999999999,60.33445,,,,734.504,,,,,2512.0,,,,63.03,,,1.5103,,,,,56.60000000000001,15.581205353047618,,,,,,,,,,,,,,,,,,,,,,,,14.0
20.056000000000004,418.4,1.96,151.5,4.05,1.0,15.598249999999998,0.7,0.1124999999999999,209.5,1.2,0.9025,0.7743000000000001,1916.77,-2.4745711829,26.29411,1.0,0.0447999999999999,64.72747000000001,,,,722.5780000000001,,,,,964.0,,,,27.130000000000003,,,1.2724,,,,,55.25,21.072237450257347,,,,,,,,,,,,,,,,,,,,,,,,7.0
19.553600000000003,418.4,2.056,153.5,3.8625,1.0,16.34674,0.77,0.1124999999999999,209.5,0.99,0.9125,0.78698,2093.862,-2.41267874704,26.139786,1.0,0.0515799999999999,60.644472,,,,723.0018,,,,,1075.4,,,,25.538,,,1.2559399999999998,,,,,56.0,21.294401822806048,,,,,,,,,,,,,,,,,,,,,,,,34.0
10.586,415.5,6.5200000000000005,151.25,4.0425,1.0,14.44644,0.0,0.223125,217.25,5.58,0.895,0.9994,3422.27,-4.2941515801,26.1255,1.0,0.40915,24.56966,,,,592.374,,,,,2415.0,,,,22.58,,,1.2713,,,,,53.75,20.757665129525925,,,,,,,,,,,,,,,,,,,,,,,,5.0
11.7204,406.3,5.6965,139.8,4.3100000000000005,1.0,15.839041000000002,0.0,0.0139999999999999,212.6,4.65,0.782,0.7654449999999999,3828.605,-6.668034804625,24.99846,1.0,-0.1181424999999999,27.432222,,,,671.8426999999999,,,,,2185.8500000000004,,,,39.9975,,,1.46881,,,,,60.8,15.952363670321065,,,,,,,,,,,,,,,,,,,,,,,,14.0
12.005999999999998,406.3,4.2700000000000005,143.25,4.1125,1.0,17.10904,0.0,-0.03125,217.25,3.6,0.815,0.8031999999999999,3801.11,-5.7494771233,24.9105,1.0,-0.19165,30.21051,,,,700.928,,,,,1973.0,,,,39.33,,,1.4329,,,,,61.5,17.191489417123023,,,,,,,,,,,,,,,,,,,,,,,,7.0
12.486,406.3,4.29,143.25,4.1125,1.0,17.19372,0.0,-0.03125,217.25,3.44,0.815,0.7934,3755.15,-5.6532813655,24.8825,1.0,-0.16535,30.15199,,,,695.924,,,,,1931.0,,,,38.75,,,1.4308999999999998,,,,,61.5,17.191489417123023,,,,,,,,,,,,,,,,,,,,,,,,8.0
10.83597,406.3,5.5477,141.0,4.276000000000001,1.0,15.9188908,0.0,-0.025,219.6,4.7988,0.762,0.796786,3959.9582,-6.576585246964,25.042542,1.0,-0.222628,27.6429135,,,,680.1913099999999,,,,,2076.11,,,,37.626000000000005,,,1.434214,,,,,60.2,16.10866452760688,,,,,,,,,,,,,,,,,,,,,,,,4.0
13.116,406.3,4.29,148.5,4.0375000000000005,1.0,17.19659,0.0,-0.09875,195.75,3.44,0.8799999999999999,0.8115999999999999,3723.86,-5.5835416248000005,25.0603,1.0,-0.18425,30.1228,,,,694.5730000000001,,,,,2001.0,,,,36.93,,,1.4155,,,,,62.0,19.56354782784273,,,,,,,,,,,,,,,,,,,,,,,,5.0
11.557999999999998,407.1,4.5,153.0,4.0125,1.0,16.83986,0.0,-0.10375,209.5,4.0,0.8324999999999999,0.7914,3775.25,-5.9098768313,24.9337,1.0,-0.1678,30.220099999999995,,,,701.492,,,,,1943.0,,,,40.34,,,1.4433,,,,,54.0,17.451962577447073,,,,,,,,,,,,,,,,,,,,,,,,7.0
11.471,407.1,4.5,153.0,4.0125,1.0,16.826359999999998,0.0,-0.10375,209.5,4.0,0.8324999999999999,0.7983,3808.91,-5.9340570341,24.9427,1.0,-0.18565,30.08507,,,,701.552,,,,,1973.0,,,,40.01,,,1.44,,,,,54.0,17.451962577447073,,,,,,,,,,,,,,,,,,,,,,,,5.0
12.78,406.3,3.52,150.66666666666669,4.083333333333334,1.0,17.79754,0.0,-0.1883333333333333,214.66666666666669,2.88,0.9066666666666664,0.7989999999999999,3679.97,-5.3150632447,24.8349,1.0,-0.1636,31.7076,,,,713.6479999999999,,,,,1889.0,,,,41.34,,,1.4406999999999996,,,,,57.66666666666666,17.390511050327397,,,,,,,,,,,,,,,,,,,,,,,,4.0
19.997,418.4,1.97,151.5,4.05,1.0,15.6628,0.7,0.1124999999999999,209.5,1.2,0.9025,0.7786000000000001,1927.49,-2.4866342663,26.298920000000003,1.0,0.0436,64.27434,,,,722.5110000000001,,,,,973.0,,,,27.26,,,1.2743,,,,,55.25,21.072237450257347,,,,,,,,,,,,,,,,,,,,,,,,4.0
21.365,417.9,0.75,153.0,3.865,1.0,16.0881,0.5,0.06333333325,209.5,0.0,0.9449999999999998,0.7999999999999999,1978.875,-2.27387043925,25.2341,1.0,0.0238333333,63.34145,,,,721.175,,,,,1002.5,,,,23.9,,,1.2417499999999997,,,,,56.5,21.0593439332001,,,,,,,,,,,,,,,,,,,,,,,,8.0
10.61,415.5,6.52,151.25,4.0425,1.0,14.458419999999998,0.0,0.223125,217.25,5.58,0.895,1.0036,3414.62,-4.284922499,26.1346,1.0,0.40775,24.549660000000003,,,,592.23,,,,,2414.0,,,,22.4,,,1.2702,,,,,53.75,20.757665129525925,,,,,,,,,,,,,,,,,,,,,,,,5.0
11.97,406.3,4.64,143.25,4.1125,1.0,16.8476,0.0,-0.03125,217.25,3.84,0.815,0.8031,3821.6,-5.8852716639,24.937600000000003,1.0,-0.1894999999999999,29.43999,,,,691.51,,,,,1985.0,,,,37.82,,,1.4268,,,,,61.5,17.191489417123023,,,,,,,,,,,,,,,,,,,,,,,,10.0
12.206,406.3,4.54,141.8,4.32,1.0,16.98078,0.0,-0.019,218.8,3.68,0.8220000000000001,0.8014000000000001,3786.46,-5.7796882214,24.93636,1.0,-0.1757,28.89636,,,,694.434,,,,,1948.0,,,,37.48,,,1.4291999999999998,,,,,62.39999999999999,17.14260425699452,,,,,,,,,,,,,,,,,,,,,,,,20.0
12.546,406.3,4.26,141.8,4.32,1.0,17.27642,0.0,-0.019,218.8,3.36,0.8220000000000001,0.8018000000000001,3724.34,-5.5683753394,24.93868,1.0,-0.1567,27.97676,,,,703.6379999999999,,,,,1884.0,,,,37.24,,,1.4356,,,,,62.39999999999999,17.14260425699452,,,,,,,,,,,,,,,,,,,,,,,,15.0
11.942000000000002,406.3,4.66,142.39999999999998,4.380000000000001,0.0,16.81972,0.0,-0.013,218.8,3.84,0.78,0.7993999999999999,3818.24,-5.9143071748,24.966,2.0,-0.1841999999999999,29.27816,,,,691.024,,,,,2110.0,,,,37.52,,,1.43,,,,,61.60000000000001,16.69286878741116,,,,,,,,,,,,,,,,,,,,,,,,30.0
12.158,406.3,4.6000000000000005,141.0,4.276000000000001,1.0,16.893960000000003,0.0,-0.025,219.6,3.76,0.762,0.7954000000000001,3786.56,-5.8817088522,24.93,1.0,-0.1762999999999999,29.50938,,,,691.818,,,,,1956.0,,,,38.58,,,1.4331999999999998,,,,,60.2,16.10866452760688,,,,,,,,,,,,,,,,,,,,,,,,10.0
12.28,406.3,4.52,141.0,4.276000000000001,1.0,16.95496,0.0,-0.025,219.6,3.68,0.762,0.7896000000000001,3755.6,-5.8780730420000005,24.9248,1.0,-0.1674,29.6626,,,,693.804,,,,,1932.0,,,,39.56,,,1.4404,,,,,60.2,16.10866452760688,,,,,,,,,,,,,,,,,,,,,,,,9.0
12.04,406.3,4.68,149.6,4.010000000000001,1.0,16.86886,0.0,-0.091,212.6,3.84,0.8179999999999998,0.801,3821.4,-5.9114921522,24.9426,1.0,-0.1829,29.36276,,,,689.472,,,,,1980.0,,,,37.540000000000006,,,1.4268,,,,,58.2,18.20693377258658,,,,,,,,,,,,,,,,,,,,,,,,20.0
12.068,406.3,4.66,147.39999999999998,4.1000000000000005,1.0,16.85676,0.0,-0.025,219.6,3.8,0.78,0.7972,3824.22,-5.9178655956,24.92,1.0,-0.1762999999999999,29.39716,,,,689.912,,,,,2104.0,,,,37.7,,,1.4306,,,,,58.60000000000001,17.35361812976178,,,,,,,,,,,,,,,,,,,,,,,,10.0
12.19,406.3,4.5600000000000005,139.39999999999998,4.33,1.0,16.93372,0.0,-0.023,218.8,3.72,0.79,0.7982,3787.6,-5.8247819458,24.9494,1.0,-0.1760999999999999,29.59976,,,,691.366,,,,,1958.0,,,,38.46,,,1.4328,,,,,61.400000000000006,15.94144842203944,,,,,,,,,,,,,,,,,,,,,,,,25.0
12.498,406.3,4.32,139.39999999999998,4.33,1.0,17.135240000000003,0.0,-0.023,218.8,3.48,0.79,0.7922,3727.76,-5.7036565126,24.9778,1.0,-0.1579,30.08696,,,,694.434,,,,,1914.0,,,,40.18,,,1.4464,,,,,61.400000000000006,15.94144842203944,,,,,,,,,,,,,,,,,,,,,,,,25.0
12.158,406.3,4.5200000000000005,142.39999999999998,4.380000000000001,0.0,16.962960000000002,0.0,-0.013,218.8,3.68,0.78,0.7972,3788.6,-5.817819423,24.9476,2.0,-0.1750999999999999,29.55496,,,,692.732,,,,,2088.0,,,,37.82,,,1.4312,,,,,61.60000000000001,16.69286878741116,,,,,,,,,,,,,,,,,,,,,,,,30.0
12.28,406.3,4.36,142.39999999999998,4.380000000000001,0.0,17.09296,0.0,-0.013,218.8,3.52,0.78,0.7932,3759.68,-5.7502941836,24.96,2.0,-0.165,29.75376,,,,695.632,,,,,2196.0,,,,38.040000000000006,,,1.4364,,,,,61.60000000000001,16.69286878741116,,,,,,,,,,,,,,,,,,,,,,,,25.0
12.402,406.3,4.2,142.39999999999998,4.380000000000001,0.0,17.22296,0.0,-0.013,218.8,3.36,0.78,0.7892,3730.76,-5.6827689442,24.9724,2.0,-0.1549,29.95256,,,,698.5319999999999,,,,,2304.0,,,,38.260000000000005,,,1.4415999999999998,,,,,61.60000000000001,16.69286878741116,,,,,,,,,,,,,,,,,,,,,,,,20.0
12.094,407.1,4.68,146.6,4.050000000000001,1.0,16.84196,0.0,0.0049999999999999,212.6,3.84,0.774,0.7966,3795.08,-5.8692245272,24.9292,1.0,-0.1732999999999999,29.44618,,,,689.792,,,,,1960.0,,,,37.82,,,1.4282,,,,,57.80000000000001,17.28045496545964,,,,,,,,,,,,,,,,,,,,,,,,10.0
12.152,407.1,4.68,146.6,4.050000000000001,1.0,16.85096,0.0,0.0049999999999999,212.6,3.84,0.774,0.792,3772.64,-5.8531043920000005,24.9232,1.0,-0.1614,29.5362,,,,689.752,,,,,1940.0,,,,38.040000000000006,,,1.4304,,,,,57.80000000000001,17.28045496545964,,,,,,,,,,,,,,,,,,,,,,,,9.0
12.21,407.1,4.68,146.6,4.050000000000001,1.0,16.85996,0.0,0.0049999999999999,212.6,3.84,0.774,0.7874000000000001,3750.2,-5.8369842568,24.9172,1.0,-0.1495,29.62622,,,,689.712,,,,,1920.0,,,,38.260000000000005,,,1.4326,,,,,57.80000000000001,17.28045496545964,,,,,,,,,,,,,,,,,,,,,,,,4.0
12.036,406.3,4.68,143.25,4.1125,1.0,16.83296,0.0,-0.03125,217.25,3.84,0.815,0.8012,3817.52,-5.8853446624,24.9352,1.0,-0.1851999999999999,29.35616,,,,689.832,,,,,1980.0,,,,37.6,,,1.426,,,,,61.5,17.191489417123023,,,,,,,,,,,,,,,,,,,,,,,,25.0
12.252,406.3,4.54,143.25,4.1125,1.0,16.9762,0.0,-0.03125,217.25,3.68,0.815,0.7989999999999999,3787.88,-5.7888569106,24.9168,1.0,-0.1760999999999999,29.632960000000004,,,,691.54,,,,,1958.0,,,,37.9,,,1.4272,,,,,61.5,17.191489417123023,,,,,,,,,,,,,,,,,,,,,,,,20.0
11.778,406.3,4.93,143.25,4.1125,1.0,16.603460000000002,0.0,-0.03125,217.25,4.08,0.815,0.8026,3857.9,-6.0301492886000005,24.9604,1.0,-0.19455,28.85713,,,,685.592,,,,,2008.0,,,,36.93,,,1.4234,,,,,61.5,17.191489417123023,,,,,,,,,,,,,,,,,,,,,,,,20.0
11.724,406.3,4.220000000000001,150.66666666666669,4.083333333333334,1.0,17.09332,0.0,-0.1883333333333333,214.66666666666669,3.68,0.9066666666666664,0.8142,3820.52,-5.7882729226,24.936,1.0,-0.2105,30.3036,,,,704.964,,,,,1998.0,,,,39.66,,,1.4336,,,,,57.66666666666666,17.390511050327397,,,,,,,,,,,,,,,,,,,,,,,,4.0
11.74064,406.3,4.44,133.8,4.3,1.0,16.7724128,0.0,-0.043,212.6,3.68,0.742,0.7725120000000001,3739.426,-5.786772904404,24.120376,1.0,-0.186604,41.33206,,,,706.88816,,,,,2207.64,,,,46.2352,,,1.4468039999999998,,,,,62.6,15.37282682478838,,,,,,,,,,,,,,,,,,,,,,,,35.0
21.0618,414.7,0.49,151.75,3.8675000000000006,1.0,16.353156,0.2,-0.00875,209.5,0.0,0.8999999999999999,0.78744,2006.975,-2.34167129493,25.14886,1.0,-0.00588,61.66783,,,,723.8102000000001,,,,,1041.3,,,,25.524,,,1.2534299999999998,,,,,58.0,20.6909878361077,,,,,,,,,,,,,,,,,,,,,,,,10.0
12.0552,406.3,4.68,143.25,4.1125,1.0,16.842544000000004,0.0,-0.03125,217.25,3.84,0.815,0.80456,3811.4,-5.87796139752,24.942480000000003,1.0,-0.1863199999999999,29.34016,,,,689.7168,,,,,1979.2000000000005,,,,37.456,,,1.4251200000000002,,,,,61.5,17.191489417123023,,,,,,,,,,,,,,,,,,,,,,,,20.0
12.3324,406.3,4.43,143.25,4.1125,1.0,17.081628,0.0,-0.03125,217.25,3.6,0.815,0.8065199999999999,3764.9,-5.72577350644,24.92456,1.0,-0.1780899999999999,29.82319,,,,693.8416,,,,,1950.4,,,,37.982,,,1.42684,,,,,61.5,17.191489417123023,,,,,,,,,,,,,,,,,,,,,,,,20.0
12.336,379.1,4.19,147.0,4.0125,1.0,17.593210000000003,0.0,0.0675,209.5,3.6,0.6775,0.7291,3686.92,-5.9795769645,24.8841,1.0,-0.0427,31.500869999999995,,,,700.3919999999999,,,,,1790.0,,,,42.48,,,1.4742,,,,,56.25,17.082348700664177,,,,,,,,,,,,,,,,,,,,,,,,4.0
9.239999999999998,389.6,15.76,135.25,4.2825,1.0,13.82296,8.84,-0.245625,202.5,6.12,0.6599999999999999,0.9798,3475.1,-4.3584482006,25.84894,1.0,-0.22685,24.7053,,,,581.756,,,,,2548.0,,,,21.72,,,1.2772,,,,,56.0,17.62665879825711,,,,,,,,,,,,,,,,,,,,,,,,2.0
9.166,389.6,15.74,133.25,4.5175,1.0,13.80754,8.84,0.2599999999999999,209.5,6.12,0.6425,0.9784,3475.64,-4.3565548172,25.797540000000005,1.0,-0.1863999999999999,24.90444,,,,587.472,,,,,2518.0,,,,21.72,,,1.2776,,,,,57.25,18.008489410758855,,,,,,,,,,,,,,,,,,,,,,,,2.0
23.67,121.0,0.5,140.0,3.575,0.0,13.8088,0.0,-0.08,209.5,0.0,0.75,0.8720000000000001,1724.0,-1.939817555,25.4902,2.0,-0.5079999999999999,53.3903,,,,649.8199999999999,,,,,1290.0,,,,14.740000000000002,,,1.0510000000000002,,,,,54.25,24.48989716260268,,,,,,,,,,,,,,,,,,,,,,,,6.0
22.755,81.0,0.5,146.0,3.4000000000000004,0.0,13.0413,0.0,-0.1733333333333333,214.66666666666669,0.0,0.7533333333333333,0.912,1801.4,-2.037513745,25.5971,2.0,-0.6699999999999999,53.04715,,,,610.765,,,,,1300.0,,,,10.7,,,0.997,,,,,49.33333333333333,27.5846349718694,,,,,,,,,,,,,,,,,,,,,,,,0.5
8.94,225.6,9.635,164.5,3.9125,0.0,13.29559,2.535,0.209375,201.75,6.6,0.8725,0.9666,3487.9700000000003,-5.199919100700001,26.21085,2.0,0.2810875,23.88287,,,,595.0165,,,,,2790.0,,,,30.45,,,1.34545,,,,,39.75,24.976358199440025,,,,,,,,,,,,,,,,,,,,,,,,25.0
9.72,225.6,10.075,164.5,3.9125,0.0,13.87905,3.575,0.209375,201.75,6.0,0.8725,0.914,3425.95,-5.407086662500001,25.96725,2.0,0.1679375,25.397549999999995,,,,616.1825,,,,,2750.0,,,,36.55,,,1.40325,,,,,39.75,24.976358199440025,,,,,,,,,,,,,,,,,,,,,,,,3.0
10.945,389.6,9.375,166.0,3.75,1.0,15.01025,3.575,0.163125,209.5,4.95,0.8925000000000001,0.942,3425.95,-4.239066911,25.83775,1.0,0.1031875,26.56305,,,,611.7724999999999,,,,,2330.0,,,,27.1,,,1.30525,,,,,41.25,25.184878511636697,,,,,,,,,,,,,,,,,,,,,,,,2.0
9.33,225.6,10.7,164.5,3.9125,0.0,13.5738,3.9,0.209375,201.75,6.300000000000001,0.8725,0.939,3450.2000000000003,-5.294358484000001,26.078,2.0,0.16325,24.7069,,,,604.9300000000001,,,,,2770.0,,,,33.5,,,1.375,,,,,39.75,24.976358199440025,,,,,,,,,,,,,,,,,,,,,,,,9.0
8.94,225.6,11.325,164.5,3.9125,0.0,13.26855,4.225,0.209375,201.75,6.6,0.8725,0.964,3474.4500000000003,-5.181630305500001,26.18875,2.0,0.1585625,24.01625,,,,593.6775,,,,,2790.0,,,,30.45,,,1.34675,,,,,39.75,24.976358199440025,,,,,,,,,,,,,,,,,,,,,,,,15.0
